transaction_id,date,product_code,customer_code,sold_quantity,revenue,cost,profit
T009699,2020-11-06,P015,C057,3,50715.96,48678,2037.96
T001037,2020-11-06,P023,C009,1,56819.9,46243,10576.9
T003600,2020-11-07,P007,C066,3,133460.53,106440,27020.53
T001355,2020-11-07,P007,C069,15,740042.5,532200,207842.5
T009194,2020-11-07,P027,C011,1,3728.43,2940,788.43
T008605,2020-11-07,P030,C032,1,4942.33,3604,1338.33
T009251,2020-11-08,P044,C009,10,11099.19,8270,2829.19
T004542,2020-11-09,P023,C037,3,171504.88,138729,32775.88
T004645,2020-11-09,P035,C073,3,1905.92,1518,387.92
T007162,2020-11-09,P020,C071,1,1347.03,1015,332.03
T000303,2020-11-09,P012,C014,10,456778.39,337920,118858.39
T007213,2020-11-09,P033,C025,1,30214.63,21773,8441.63
T001010,2020-11-09,P006,C053,10,387972.28,289390,98582.28
T006781,2020-11-09,P028,C015,1,828.39,678,150.39
T009060,2020-11-10,P006,C058,1,38192.6,28939,9253.6
T006936,2020-11-10,P033,C049,2,52706.95,43546,9160.95
T006866,2020-11-10,P044,C011,5,5127.17,4135,992.17
T008904,2020-11-10,P035,C016,5,3189.89,2530,659.89
T006478,2020-11-10,P034,C064,2,20510.55,17004,3506.55
T000065,2020-11-10,P045,C070,5,5882.49,5045,837.49
T009978,2020-11-10,P050,C068,2,128590.78,97328,31262.78
T005459,2020-11-11,P031,C036,10,3775.45,2980,795.45
T004731,2020-11-11,P013,C047,3,143646.51,108048,35598.51
T007330,2020-11-11,P013,C007,1,41486.29,36016,5470.29
T009876,2020-11-11,P036,C054,3,245469.97,199569,45900.97
T004116,2020-11-12,P044,C020,3,3035.46,2481,554.46
T006081,2020-11-12,P030,C068,2,8980.42,7208,1772.42
T002522,2020-11-12,P031,C037,5,2067.64,1490,577.64
T003946,2020-11-12,P041,C018,1,2434.08,1863,571.08
T000569,2020-11-12,P015,C048,1,21958.69,16226,5732.69
T003074,2020-11-12,P011,C020,10,12050.83,9460,2590.83
T008224,2020-11-13,P015,C014,1,22192.46,16226,5966.46
T006732,2020-11-13,P016,C018,5,29501.84,22215,7286.84
T000076,2020-11-13,P044,C050,1,1113.29,827,286.29
T007849,2020-11-13,P043,C039,20,41728.3,32160,9568.3
T002418,2020-11-13,P022,C073,1,20453.46,16529,3924.46
T006086,2020-11-13,P016,C048,1,5618.17,4443,1175.17
T002966,2020-11-13,P045,C025,1,1378.32,1009,369.32
T007296,2020-11-13,P019,C029,15,90344.67,71955,18389.67
T000200,2020-11-13,P047,C014,3,97918.2,76989,20929.2
T005136,2020-11-14,P047,C050,3,102341.68,76989,25352.68
T001461,2020-11-14,P023,C041,1,61128.89,46243,14885.89
T005348,2020-11-14,P021,C036,15,24312.23,22125,2187.23
T005418,2020-11-14,P002,C036,1,83329.13,62194,21135.13
T005358,2020-11-14,P013,C012,1,43997.64,36016,7981.64
T007250,2020-11-14,P022,C034,3,62709.94,49587,13122.94
T009226,2020-11-15,P025,C049,15,1282645.75,1061610,221035.75
T004737,2020-11-15,P009,C057,2,2266.67,1772,494.67
T007114,2020-11-15,P033,C072,20,551713.48,435460,116253.48
T000072,2020-11-15,P038,C037,3,9241.76,6666,2575.76
T009900,2020-11-15,P019,C057,1,6039.85,4797,1242.85
T003948,2020-11-15,P014,C023,1,63671.65,48483,15188.65
T005948,2020-11-15,P014,C030,1,65697.47,48483,17214.47
T005801,2020-11-15,P017,C070,2,1911.05,1530,381.05
T003882,2020-11-15,P019,C008,2,12674.13,9594,3080.13
T008852,2020-11-16,P026,C017,3,131306.18,98085,33221.18
T006211,2020-11-16,P017,C042,2,1985.42,1530,455.42
T003007,2020-11-16,P015,C064,2,40985.3,32452,8533.3
T002249,2020-11-16,P010,C018,10,23495.35,17670,5825.35
T003256,2020-11-16,P018,C025,1,1173.71,902,271.71
T007070,2020-11-16,P015,C060,5,99750.58,81130,18620.58
T002747,2020-11-17,P013,C067,20,975796.34,720320,255476.34
T008312,2020-11-17,P037,C034,1,2873.36,2178,695.36
T001505,2020-11-18,P023,C003,15,935968.95,693645,242323.95
T004351,2020-11-18,P005,C060,10,7770.85,5850,1920.85
T003986,2020-11-18,P048,C058,10,23992.84,19150,4842.84
T004704,2020-11-18,P037,C022,20,52928.02,43560,9368.02
T003030,2020-11-18,P037,C003,3,8338.37,6534,1804.37
T002857,2020-11-18,P018,C017,1,1226.28,902,324.28
T008223,2020-11-18,P050,C052,2,121549.27,97328,24221.27
T003062,2020-11-18,P012,C040,3,124530.32,101376,23154.32
T009199,2020-11-19,P038,C041,1,2856.48,2222,634.48
T000142,2020-11-19,P018,C062,3,3397.26,2706,691.26
T005781,2020-11-19,P021,C043,1,1993.35,1475,518.35
T009061,2020-11-19,P024,C062,2,28666.59,26552,2114.59
T002792,2020-11-19,P039,C063,10,41280.79,32290,8990.79
T001313,2020-11-20,P036,C032,5,400696.83,332615,68081.83
T009346,2020-11-20,P014,C023,25,1646354.47,1212075,434279.47
T003655,2020-11-20,P035,C051,15,9627.98,7590,2037.98
T003744,2020-11-20,P023,C007,15,914706.36,693645,221061.36
T009650,2020-11-20,P037,C038,3,7138.89,6534,604.89
T009628,2020-11-21,P024,C036,5,90883.75,66380,24503.75
T008315,2020-11-21,P007,C061,5,221922.85,177400,44522.85
T004720,2020-11-21,P043,C069,2,4054.57,3216,838.57
T006320,2020-11-21,P022,C055,5,100616.73,82645,17971.73
T001175,2020-11-21,P043,C029,1,2159.4,1608,551.4
T001364,2020-11-21,P017,C068,15,15385.53,11475,3910.53
T004978,2020-11-22,P046,C004,1,40624.92,33748,6876.92
T002743,2020-11-22,P050,C029,2,132012.59,97328,34684.59
T004895,2020-11-22,P038,C044,2,5499.07,4444,1055.07
T006649,2020-11-22,P011,C071,20,23794.78,18920,4874.78
T008885,2020-11-23,P001,C041,20,99346.44,85440,13906.44
T009950,2020-11-23,P017,C019,20,18590.44,15300,3290.44
T002706,2020-11-23,P029,C052,3,186463.65,142986,43477.65
T003211,2020-11-23,P033,C046,1,22781.93,21773,1008.93
T003345,2020-11-23,P007,C041,15,732614.31,532200,200414.31
T004000,2020-11-23,P043,C058,5,8777.82,8040,737.82
T002432,2020-11-23,P023,C038,15,811055.0,693645,117410.0
T004879,2020-11-24,P022,C010,2,45587.27,33058,12529.27
T001773,2020-11-24,P003,C072,2,91683.04,70990,20693.04
T004087,2020-11-24,P012,C071,20,828427.2,675840,152587.2
T001735,2020-11-24,P014,C009,1,63931.2,48483,15448.2
T006159,2020-11-24,P033,C048,15,434167.68,326595,107572.68
T001601,2020-11-25,P016,C075,2,11612.66,8886,2726.66
T009831,2020-11-25,P021,C054,10,20402.51,14750,5652.51
T002923,2020-11-25,P016,C052,1,5396.75,4443,953.75
T003162,2020-11-25,P002,C035,15,1170024.4,932910,237114.4
T002455,2020-11-25,P038,C044,2,6108.24,4444,1664.24
T009886,2020-11-25,P047,C074,3,106178.61,76989,29189.61
T005610,2020-11-25,P019,C032,15,87385.97,71955,15430.97
T001241,2020-11-25,P004,C010,1,1163.92,969,194.92
T007731,2020-11-25,P027,C051,3,12123.49,8820,3303.49
T003322,2020-11-25,P014,C062,5,315376.01,242415,72961.01
T004961,2020-11-25,P022,C008,5,102220.47,82645,19575.47
T006560,2020-11-25,P019,C024,1,6348.4,4797,1551.4
T007819,2020-11-25,P013,C070,2,87917.09,72032,15885.09
T005760,2020-11-25,P027,C058,1,4081.04,2940,1141.04
T008109,2020-11-26,P039,C067,3,12224.74,9687,2537.74
T003940,2020-11-26,P045,C011,1,1216.94,1009,207.94
T007955,2020-11-26,P032,C012,3,7072.02,5310,1762.02
T000812,2020-11-26,P026,C028,10,383504.16,326950,56554.16
T002000,2020-11-26,P049,C002,5,288821.53,238375,50446.53
T006130,2020-11-26,P050,C058,5,268962.1,243320,25642.1
T004928,2020-11-26,P034,C025,10,102392.65,85020,17372.65
T008317,2020-11-26,P016,C058,3,18568.05,13329,5239.05
T005960,2020-11-26,P043,C030,1,1964.81,1608,356.81
T001778,2020-11-26,P011,C008,5,6395.8,4730,1665.8
T009158,2020-11-26,P036,C073,10,871708.28,665230,206478.28
T009534,2020-11-27,P005,C067,15,11339.0,8775,2564.0
T008860,2020-11-27,P005,C005,2,1336.79,1170,166.79
T002867,2020-11-27,P008,C009,1,3050.89,2347,703.89
T002105,2020-11-27,P030,C051,2,9039.89,7208,1831.89
T005896,2020-11-27,P040,C041,20,857527.84,653860,203667.84
T006576,2020-11-27,P025,C061,15,1476582.54,1061610,414972.54
T009265,2020-11-27,P024,C054,5,80615.23,66380,14235.23
T000384,2020-11-27,P015,C041,20,432817.04,324520,108297.04
T009162,2020-11-27,P017,C009,2,1664.8,1530,134.8
T008174,2020-11-27,P031,C058,5,2073.26,1490,583.26
T005247,2020-11-28,P021,C015,1,1849.8,1475,374.8
T002452,2020-11-28,P024,C048,3,54586.11,39828,14758.11
T003973,2020-11-28,P034,C005,2,19633.08,17004,2629.08
T004958,2020-11-28,P035,C047,5,3510.25,2530,980.25
T003729,2020-11-28,P002,C032,1,77042.55,62194,14848.55
T008297,2020-11-29,P038,C009,3,7847.77,6666,1181.77
T000364,2020-11-29,P030,C041,1,4975.61,3604,1371.61
T007767,2020-11-29,P048,C041,10,23665.19,19150,4515.19
T009245,2020-11-29,P044,C001,3,3159.02,2481,678.02
T006811,2020-11-29,P038,C024,15,45714.62,33330,12384.62
T005525,2020-11-30,P038,C026,1,3001.34,2222,779.34
T000196,2020-11-30,P034,C036,2,21346.24,17004,4342.24
T008393,2020-11-30,P008,C028,15,48430.89,35205,13225.89
T007714,2020-12-01,P010,C039,3,7215.75,5301,1914.75
T000308,2020-12-01,P004,C024,5,6594.03,4845,1749.03
T005891,2020-12-01,P005,C026,3,1918.11,1755,163.11
T005121,2020-12-01,P023,C063,2,117383.55,92486,24897.55
T006993,2020-12-01,P009,C053,1,1181.34,886,295.34
T009128,2020-12-02,P030,C073,10,47133.94,36040,11093.94
T000415,2020-12-02,P049,C072,1,65633.84,47675,17958.84
T009233,2020-12-02,P040,C011,15,547855.06,490395,57460.06
T009665,2020-12-02,P044,C065,5,5082.37,4135,947.37
T007257,2020-12-02,P034,C029,50,545962.81,425100,120862.81
T006995,2020-12-02,P012,C011,2,85673.07,67584,18089.07
T007084,2020-12-02,P020,C047,1,1388.67,1015,373.67
T006364,2020-12-03,P010,C022,1,2408.57,1767,641.57
T008108,2020-12-03,P035,C048,1,643.99,506,137.99
T003990,2020-12-03,P031,C022,5,1803.94,1490,313.94
T007695,2020-12-03,P020,C047,1,1242.07,1015,227.07
T003850,2020-12-04,P040,C051,5,202981.04,163465,39516.04
T004334,2020-12-04,P005,C034,3,2285.28,1755,530.28
T006064,2020-12-04,P007,C066,1,42619.26,35480,7139.26
T007063,2020-12-04,P016,C016,25,148090.77,111075,37015.77
T010000,2020-12-04,P008,C056,3,9670.96,7041,2629.96
T001924,2020-12-04,P045,C055,2,2583.81,2018,565.81
T000130,2020-12-04,P008,C021,10,31562.94,23470,8092.94
T000024,2020-12-04,P008,C065,15,43912.5,35205,8707.5
T000141,2020-12-05,P005,C065,1,714.93,585,129.93
T004092,2020-12-05,P004,C029,2,2503.78,1938,565.78
T008953,2020-12-05,P023,C045,5,314692.22,231215,83477.22
T002291,2020-12-05,P025,C053,15,1382599.76,1061610,320989.76
T006954,2020-12-06,P010,C050,2,4486.76,3534,952.76
T007561,2020-12-06,P024,C028,2,36644.5,26552,10092.5
T003036,2020-12-06,P008,C039,25,74056.11,58675,15381.11
T008195,2020-12-06,P013,C017,25,1154426.78,900400,254026.78
T004230,2020-12-06,P009,C063,1,1096.97,886,210.97
T002669,2020-12-06,P007,C017,1,46038.55,35480,10558.55
T001384,2020-12-07,P043,C008,10,21718.65,16080,5638.65
T000119,2020-12-07,P021,C027,20,40555.95,29500,11055.95
T007735,2020-12-07,P013,C027,10,418401.47,360160,58241.47
T008651,2020-12-07,P001,C064,1,5665.78,4272,1393.78
T006628,2020-12-07,P034,C075,2,20607.6,17004,3603.6
T001503,2020-12-07,P047,C005,1,31827.95,25663,6164.95
T006474,2020-12-07,P039,C011,20,79801.54,64580,15221.54
T006986,2020-12-08,P025,C044,1,77251.1,70774,6477.1
T009939,2020-12-08,P032,C036,5,10766.21,8850,1916.21
T007106,2020-12-08,P002,C039,1,78951.7,62194,16757.7
T003844,2020-12-08,P016,C070,1,5582.28,4443,1139.28
T008188,2020-12-08,P003,C033,1,49590.24,35495,14095.24
T008794,2020-12-09,P038,C041,15,41625.3,33330,8295.3
T006332,2020-12-09,P006,C055,3,113500.31,86817,26683.31
T007821,2020-12-09,P038,C021,15,46488.41,33330,13158.41
T001170,2020-12-09,P016,C012,1,5412.35,4443,969.35
T005165,2020-12-09,P012,C044,2,72006.02,67584,4422.02
T000791,2020-12-09,P045,C035,15,16202.22,15135,1067.22
T003586,2020-12-09,P041,C013,20,45441.76,37260,8181.76
T003970,2020-12-10,P018,C001,10,12013.77,9020,2993.77
T003495,2020-12-10,P036,C054,1,86565.88,66523,20042.88
T005014,2020-12-10,P035,C012,1,596.68,506,90.68
T003739,2020-12-10,P010,C022,5,11322.1,8835,2487.1
T008894,2020-12-10,P050,C036,10,602627.24,486640,115987.24
T008496,2020-12-10,P013,C009,5,217504.13,180080,37424.13
T006610,2020-12-10,P037,C021,10,28915.58,21780,7135.58
T000619,2020-12-10,P032,C062,20,48780.38,35400,13380.38
T007664,2020-12-10,P021,C011,5,8680.88,7375,1305.88
T001377,2020-12-10,P032,C038,3,6413.5,5310,1103.5
T006075,2020-12-10,P020,C013,2,2652.0,2030,622.0
T007281,2020-12-11,P009,C035,2,2163.2,1772,391.2
T004204,2020-12-11,P016,C027,2,10806.21,8886,1920.21
T009965,2020-12-11,P043,C042,2,4226.9,3216,1010.9
T008112,2020-12-11,P049,C065,10,591621.33,476750,114871.33
T001506,2020-12-12,P039,C024,1,3608.45,3229,379.45
T002778,2020-12-12,P032,C012,3,6398.88,5310,1088.88
T008788,2020-12-12,P038,C061,5,13181.11,11110,2071.11
T006005,2020-12-12,P016,C005,5,29716.68,22215,7501.68
T009725,2020-12-12,P031,C028,5,2036.92,1490,546.92
T005474,2020-12-12,P044,C070,5,5177.71,4135,1042.71
T005714,2020-12-12,P029,C052,15,912354.57,714930,197424.57
T002023,2020-12-13,P038,C022,1,2955.79,2222,733.79
T007403,2020-12-13,P047,C023,2,65455.55,51326,14129.55
T006006,2020-12-13,P039,C063,10,45190.35,32290,12900.35
T000763,2020-12-13,P029,C035,1,60986.33,47662,13324.33
T003452,2020-12-13,P033,C026,2,58957.31,43546,15411.31
T009974,2020-12-13,P035,C074,3,1824.62,1518,306.62
T001589,2020-12-13,P031,C026,3,1002.74,894,108.74
T002849,2020-12-13,P028,C059,5,4008.98,3390,618.98
T001782,2020-12-13,P050,C020,5,307264.67,243320,63944.67
T007720,2020-12-14,P007,C061,15,650276.11,532200,118076.11
T008060,2020-12-14,P028,C061,1,873.59,678,195.59
T003200,2020-12-14,P049,C034,10,595805.36,476750,119055.36
T003366,2020-12-14,P009,C031,1,1080.37,886,194.37
T008220,2020-12-14,P035,C051,15,9677.18,7590,2087.18
T000232,2020-12-15,P011,C007,5,5847.64,4730,1117.64
T009250,2020-12-15,P044,C071,1,1077.75,827,250.75
T005758,2020-12-15,P003,C031,15,575635.56,532425,43210.56
T009577,2020-12-15,P031,C039,1,390.97,298,92.97
T009071,2020-12-15,P003,C061,5,198709.88,177475,21234.88
T003672,2020-12-15,P017,C013,5,4623.02,3825,798.02
T003750,2020-12-15,P041,C072,15,37005.69,27945,9060.69
T006126,2020-12-15,P032,C067,2,4720.91,3540,1180.91
T002300,2020-12-15,P026,C037,10,412374.26,326950,85424.26
T001879,2020-12-16,P013,C012,2,99587.14,72032,27555.14
T007782,2020-12-16,P001,C033,1,5844.3,4272,1572.3
T004358,2020-12-16,P009,C031,1,1147.56,886,261.56
T007528,2020-12-16,P034,C028,2,20431.94,17004,3427.94
T007857,2020-12-16,P029,C070,50,3265437.36,2383100,882337.36
T002021,2020-12-17,P033,C005,10,304308.31,217730,86578.31
T003163,2020-12-18,P043,C055,2,4116.87,3216,900.87
T000244,2020-12-18,P036,C003,2,169419.61,133046,36373.61
T007294,2020-12-18,P011,C042,3,3757.99,2838,919.99
T006685,2020-12-18,P035,C056,1,690.37,506,184.37
T007874,2020-12-18,P050,C002,10,597410.28,486640,110770.28
T004174,2020-12-18,P005,C032,20,15469.24,11700,3769.24
T003695,2020-12-18,P010,C019,2,4290.1,3534,756.1
T007418,2020-12-18,P023,C059,1,59971.2,46243,13728.2
T009821,2020-12-18,P033,C069,2,54547.59,43546,11001.59
T000193,2020-12-18,P007,C049,15,716039.88,532200,183839.88
T003838,2020-12-18,P032,C012,1,1932.47,1770,162.47
T006419,2020-12-18,P024,C050,1,16624.44,13276,3348.44
T005077,2020-12-19,P020,C043,3,3740.56,3045,695.56
T000248,2020-12-19,P023,C030,2,103928.91,92486,11442.91
T008544,2020-12-19,P045,C045,20,25957.48,20180,5777.48
T006424,2020-12-19,P031,C052,1,386.31,298,88.31
T005809,2020-12-19,P027,C017,2,7510.53,5880,1630.53
T004513,2020-12-20,P022,C049,5,103087.61,82645,20442.61
T006526,2020-12-20,P008,C043,20,60393.0,46940,13453.0
T002390,2020-12-20,P048,C052,10,24726.75,19150,5576.75
T003704,2020-12-20,P009,C069,20,23634.77,17720,5914.77
T001779,2020-12-20,P008,C034,1,3014.19,2347,667.19
T007110,2020-12-21,P027,C013,3,11792.03,8820,2972.03
T009307,2020-12-21,P001,C017,1,5520.07,4272,1248.07
T006416,2020-12-21,P012,C007,5,232494.38,168960,63534.38
T008562,2020-12-21,P042,C059,15,43595.02,35070,8525.02
T006102,2020-12-22,P044,C064,15,14930.55,12405,2525.55
T001994,2020-12-22,P011,C055,1,1258.43,946,312.43
T007842,2020-12-22,P003,C022,5,214748.63,177475,37273.63
T000915,2020-12-22,P048,C009,3,7943.3,5745,2198.3
T003730,2020-12-22,P023,C071,5,307148.65,231215,75933.65
T008153,2020-12-22,P015,C034,3,63567.11,48678,14889.11
T004371,2020-12-22,P044,C032,1,1042.57,827,215.57
T003810,2020-12-22,P030,C031,3,14052.57,10812,3240.57
T003338,2020-12-22,P024,C051,1,16134.17,13276,2858.17
T005829,2020-12-23,P002,C007,5,380715.11,310970,69745.11
T001000,2020-12-23,P046,C011,2,87017.86,67496,19521.86
T002141,2020-12-23,P044,C025,1,1066.32,827,239.32
T002611,2020-12-23,P046,C003,1,42184.28,33748,8436.28
T004404,2020-12-23,P045,C062,10,14022.13,10090,3932.13
T006619,2020-12-23,P026,C039,10,402650.43,326950,75700.43
T001709,2020-12-24,P027,C054,3,10086.93,8820,1266.93
T006799,2020-12-24,P047,C037,2,64106.95,51326,12780.95
T003720,2020-12-24,P005,C072,1,759.67,585,174.67
T002774,2020-12-24,P036,C034,2,161700.1,133046,28654.1
T004903,2020-12-24,P044,C029,2,1758.34,1654,104.34
T007481,2020-12-24,P029,C056,10,647035.52,476620,170415.52
T008249,2020-12-25,P020,C068,1,1079.29,1015,64.29
T008200,2020-12-25,P044,C002,2,2037.84,1654,383.84
T001683,2020-12-25,P038,C015,2,5626.81,4444,1182.81
T000608,2020-12-25,P011,C064,2,2179.98,1892,287.98
T008691,2020-12-25,P027,C062,2,7737.97,5880,1857.97
T009570,2020-12-25,P041,C041,2,4842.56,3726,1116.56
T003569,2020-12-25,P001,C031,1,5424.22,4272,1152.22
T006310,2020-12-25,P012,C062,15,704775.9,506880,197895.9
T005740,2020-12-26,P015,C027,15,308395.31,243390,65005.31
T009629,2020-12-26,P040,C050,1,45440.25,32693,12747.25
T007900,2020-12-26,P011,C027,2,2423.71,1892,531.71
T003864,2020-12-26,P014,C062,5,274186.93,242415,31771.93
T007178,2020-12-26,P026,C044,2,89082.07,65390,23692.07
T007447,2020-12-26,P022,C028,1,20017.69,16529,3488.69
T004053,2020-12-27,P012,C018,25,1013968.59,844800,169168.59
T003820,2020-12-27,P011,C004,1,1185.7,946,239.7
T004365,2020-12-27,P030,C023,1,4591.75,3604,987.75
T000554,2020-12-28,P009,C047,10,12176.24,8860,3316.24
T002157,2020-12-28,P005,C015,25,15529.29,14625,904.29
T006253,2020-12-28,P022,C005,20,459092.22,330580,128512.22
T004681,2020-12-28,P045,C035,20,26237.01,20180,6057.01
T000090,2020-12-28,P012,C013,1,41231.61,33792,7439.61
T008801,2020-12-28,P049,C062,1,55926.56,47675,8251.56
T006835,2020-12-28,P017,C046,15,13886.23,11475,2411.23
T001844,2020-12-28,P047,C013,1,31071.72,25663,5408.72
T009830,2020-12-29,P013,C031,1,45705.23,36016,9689.23
T000227,2020-12-29,P043,C021,1,1932.03,1608,324.03
T001332,2020-12-29,P008,C043,2,5912.88,4694,1218.88
T009019,2020-12-29,P010,C059,1,2303.2,1767,536.2
T003172,2020-12-29,P028,C044,3,2816.37,2034,782.37
T001580,2020-12-29,P034,C048,2,23428.52,17004,6424.52
T000757,2020-12-29,P031,C011,15,5889.67,4470,1419.67
T007036,2020-12-29,P034,C046,15,161016.29,127530,33486.29
T008906,2020-12-29,P050,C033,2,115852.32,97328,18524.32
T000403,2020-12-30,P022,C053,15,319362.17,247935,71427.17
T005609,2020-12-30,P033,C021,25,755541.53,544325,211216.53
T002053,2020-12-30,P027,C017,1,3779.32,2940,839.32
T004255,2020-12-30,P030,C021,3,13175.62,10812,2363.62
T001654,2020-12-30,P001,C070,1,5739.35,4272,1467.35
T005450,2020-12-30,P001,C015,1,5460.64,4272,1188.64
T006545,2020-12-30,P024,C059,1,17563.11,13276,4287.11
T005150,2020-12-30,P032,C041,10,22283.77,17700,4583.77
T004068,2020-12-30,P026,C019,30,1303031.73,980850,322181.73
T009082,2020-12-31,P028,C054,20,18535.67,13560,4975.67
T003434,2020-12-31,P004,C017,2,2570.84,1938,632.84
T001954,2020-12-31,P034,C049,1,11323.6,8502,2821.6
T008677,2020-12-31,P050,C065,50,3301095.34,2433200,867895.34
T006459,2020-12-31,P025,C060,2,174104.15,141548,32556.15
T007461,2020-12-31,P046,C071,3,124852.76,101244,23608.76
T002969,2020-12-31,P027,C043,2,7809.69,5880,1929.69
T007601,2020-12-31,P044,C008,10,10019.07,8270,1749.07
T000910,2020-12-31,P050,C015,1,67242.23,48664,18578.23
T005660,2021-01-01,P018,C051,2,2247.36,1804,443.36
T004793,2021-01-01,P050,C027,20,1357936.81,973280,384656.81
T003339,2021-01-01,P036,C060,10,841179.49,665230,175949.49
T001048,2021-01-01,P016,C023,2,10979.34,8886,2093.34
T006990,2021-01-01,P010,C036,3,6749.83,5301,1448.83
T004178,2021-01-01,P050,C072,3,198781.59,145992,52789.59
T007525,2021-01-01,P049,C055,20,1230352.61,953500,276852.61
T004331,2021-01-01,P021,C060,50,84873.79,73750,11123.79
T000528,2021-01-01,P015,C004,2,38883.72,32452,6431.72
T000520,2021-01-01,P002,C030,5,416935.66,310970,105965.66
T009376,2021-01-02,P035,C027,1,696.59,506,190.59
T003156,2021-01-02,P047,C022,5,174545.11,128315,46230.11
T004488,2021-01-02,P040,C068,10,454998.77,326930,128068.77
T006683,2021-01-02,P023,C053,2,129187.91,92486,36701.91
T008096,2021-01-02,P037,C014,1,2877.47,2178,699.47
T002402,2021-01-02,P024,C029,3,49425.12,39828,9597.12
T002063,2021-01-02,P027,C045,2,7107.99,5880,1227.99
T003806,2021-01-02,P029,C055,2,123822.81,95324,28498.81
T009492,2021-01-03,P040,C052,1,40536.11,32693,7843.11
T000401,2021-01-03,P029,C059,25,1522677.43,1191550,331127.43
T001634,2021-01-03,P015,C034,3,63594.23,48678,14916.23
T007736,2021-01-03,P043,C011,10,20043.74,16080,3963.74
T007744,2021-01-03,P048,C026,2,4768.97,3830,938.97
T008694,2021-01-03,P006,C026,2,80332.76,57878,22454.76
T003938,2021-01-03,P013,C059,2,94878.88,72032,22846.88
T005928,2021-01-03,P042,C069,5,16134.1,11690,4444.1
T005464,2021-01-03,P041,C060,2,4595.41,3726,869.41
T007387,2021-01-04,P040,C011,2,76157.84,65386,10771.84
T003008,2021-01-04,P045,C052,1,1213.52,1009,204.52
T000327,2021-01-05,P025,C012,2,173087.61,141548,31539.61
T004864,2021-01-05,P010,C026,2,4359.01,3534,825.01
T005029,2021-01-05,P045,C049,5,6187.13,5045,1142.13
T005670,2021-01-05,P022,C032,2,43104.9,33058,10046.9
T008305,2021-01-05,P028,C027,3,2310.75,2034,276.75
T008414,2021-01-05,P017,C007,2,1877.19,1530,347.19
T003837,2021-01-06,P010,C056,2,4326.09,3534,792.09
T007589,2021-01-06,P007,C016,25,1163014.22,887000,276014.22
T004828,2021-01-06,P016,C002,1,5667.97,4443,1224.97
T002561,2021-01-06,P049,C031,10,664664.92,476750,187914.92
T004672,2021-01-06,P041,C057,3,7008.54,5589,1419.54
T009551,2021-01-06,P039,C025,1,4363.42,3229,1134.42
